feature_id	gene_id	GSM461176	GSM461177	GSM461178	GSM461179	GSM461180	GSM461181	GSM461182
FBtr0302613	FBgn0026620	139.541	6.43463	1.13821	1223.464	54.5464	31.105	118.41
FBtr0089955	FBgn0026620	284.235	3.81201e-08	87.1628	896.282	149.395	126.538	128.334
FBtr0302614	FBgn0026620	1020.02	631.846	282.472	7294.95	1028.13	1004.52	963.882
FBtr0302615	FBgn0026620	1271.01	347.584	640.026	0.1239242	0.0302496	0.00290675	955.192
FBtr0332446	FBgn0026620	0	0.000108385	0	116.3963	0	51.7373	0
FBtr0306654	FBgn0026620	70.7109	18.0026	0	8.99975e-06	0	0	0
FBtr0089952	FBgn0026620	0.000787853	53.7709	0	1591.527	0	0	0
FBtr0089953	FBgn0026620	2.15522e-05	0.66959	39.0698	0.01180948	61.2114	0.00134396	8.0871
FBtr0332445	FBgn0026620	517.203	1.14409e-06	0.024293	0.1227976	0.325889	43.827	128.761
FBtr0089949	FBgn0026620	781.691	48.2584	451.411	2771.036	345.964	63.7302	507.608
FBtr0089950	FBgn0026620	482.783	551.025	334.006	3292	428.967	820.54	707.332
FBtr0089951	FBgn0026620	992.804	194.003	15.4759	4.08318	1.42793	6.04967e-05	303.393
FBtr0078882	FBgn0051530	4	0	0	6	1	3	2
FBtr0078883	FBgn0037273	0	0	0	0	0	0	0
FBtr0078868	FBgn0010750	1574	533	702	3453	700	757	953
FBtr0078881	FBgn0037275	14	1	4	114	4	0	14
FBtr0078880	FBgn0037276	3	1	1	9	0	1	0
FBtr0303911	FBgn0260794	515.957	166.739	37.6604	7042.39	788.718	892.419	1514.35
FBtr0303914	FBgn0260794	808.402	436.559	445.08	1110.399	159.071	406.434	879.95
FBtr0303916	FBgn0260794	258.53	276.028	220.106	452.207	98.3349	245.747	345.398
FBtr0303917	FBgn0260794	3335.7	496.91	96.8888	14106.86	520.213	311.325	652.051
FBtr0301437	FBgn0260794	377.745	859.629	1010.48	10.71229	964.602	521.79	10.8887
FBtr0303912	FBgn0260794	2856.84	1577.91	2046.48	2965.641	1393.19	1714.08	2488.32
FBtr0303913	FBgn0260794	0	0	6.03873e-08	0	1.80808e-08	0	45.6526
FBtr0303915	FBgn0260794	2343.24	635.283	126.684	3687.75	1197.84	1159.69	810.015
FBtr0078876	FBgn0026417	205.582	103.938	130.614	1215.026	136.029	154.508	256.372
FBtr0078870	FBgn0037279	486.594	403.63	185.431	3610.68	221.526	262.869	880.845
FBtr0303910	FBgn0037279	50.5381	14.8541	21.3039	187.6351	16.3467	16.3332	43.1369
FBtr0078871	FBgn0037279	1042.87	228.516	479.265	1193.685	416.127	387.798	603.018
FBtr0078872	FBgn0037280	2	0	1	6	0	1	0
FBtr0078875	FBgn0037282	1193	549	555	3606	588	685	1020
FBtr0078874	FBgn0037283	0	0	1	0	0	0	0
FBtr0078873	FBgn0037284	0	0	0	0	0	0	0
FBtr0078836	FBgn0003002	1	0	0	0	1	0	2
FBtr0078852	FBgn0020280	0	0	0	0	0	0	0
FBtr0078837	FBgn0004913	2741.62	1112	1083.17	7437.14	961.246	1193	2012
FBtr0100159	FBgn0004913	29.381	0	24.831	308.864	31.7542	0	0
FBtr0110958	FBgn0051536	4960.83	2052.34	2137.51	12440.81	2125.54	2373.45	3150.19
FBtr0078840	FBgn0051536	588.173	124.658	114.485	1323.188	119.461	129.552	175.806
FBtr0112502	FBgn0085335	329	111	91	660	74	89	145
FBtr0078849	FBgn0004436	555.876	74.8659	0	2986.378	0	4.7078e-06	527.195
FBtr0301663	FBgn0004436	293.842	220.799	214.536	1006.65	247.141	225.444	299.549
FBtr0308685	FBgn0004436	1392.88	195.944	264.448	2037.997	216.048	261.698	422.388
FBtr0306106	FBgn0004436	1716.4	411.391	494.016	3436.98	347.811	431.857	833.869
FBtr0078848	FBgn0037288	0	0	0	0	0	0	0
FBtr0305965	FBgn0037288	1	2	4	3	2	0	0
FBtr0078847	FBgn0250839	1.33628	0	0	3	0	1	1
FBtr0305963	FBgn0250839	4.66372	0	1	0	0	0	0
FBtr0305964	FBgn0250839	0	0	0	0	1	0	0
FBtr0078841	FBgn0037290	21	8	10	699	85	99	32
FBtr0078846	FBgn0037291	1	1	1	9	0	0	2
FBtr0301312	FBgn0037292	0	0	0	0	0	2	0
FBtr0308119	FBgn0010313	115.077	2.48543	1.51132	517.707	0	0	24.3278
FBtr0308118	FBgn0010313	0	0.814792	0	0	0	4.59622	0
FBtr0308120	FBgn0010313	0	0	0	48.2234	9.91795	0	21.3653
FBtr0078844	FBgn0010313	30.2326	41.0131	23.6601	11.66603	26.4084	31.6346	6.39068
FBtr0305279	FBgn0262605	0	0	0	0	0	0	0
FBtr0078842	FBgn0037293	1125	464	557	3192	452	520	813
FBtr0078843	FBgn0040684	0	0	0	0	0	0	0
FBtr0078772	FBgn0037295	0	0	0	0	0	0	0
FBtr0110950	FBgn0037295	1	0	0	9	0	0	0
FBtr0078773	FBgn0037294	0	0	0	6	0	0	0
FBtr0299709	FBgn0259212	1989.86	454.651	302.859	7000.76	373.996	368.303	1171.91
FBtr0300525	FBgn0259212	3421.96	1837.92	1785.55	6231.6	1737.48	1947.76	2266.85
FBtr0299710	FBgn0259212	342.143	125.504	137.439	1155.076	181.348	180.273	170.237
FBtr0078831	FBgn0037296	8	6	2	45	4	5	2
FBtr0078774	FBgn0037297	112.538	15.1516	67.1134	167.3454	20.2908	41.834	82.5751
FBtr0078775	FBgn0037297	358.462	170.848	153.887	1242.654	164.709	205.166	239.425
FBtr0078829	FBgn0037298	431.291	111.331	28.7575	1999.618	161.022	109.751	388.545
FBtr0078830	FBgn0037298	637.106	323.639	333.544	2287.417	362.495	447.986	522.321
FBtr0078828	FBgn0037298	640.603	355.03	511.699	1037.964	463.484	612.263	434.134
FBtr0305000	FBgn0040682	5	2	1	3	1	1	6
FBtr0078777	FBgn0037299	249.124	122.17	160.906	1334.665	108.001	150.33	365.135
FBtr0305001	FBgn0037299	404.439	94.6293	65.244	247.037	158.351	66.7532	100.821
FBtr0305002	FBgn0037299	184.521	88.4022	136.491	941.874	40.3849	152.571	82.4211
FBtr0078827	FBgn0040208	1617.92	671.798	685.358	3962.42	735.263	798.345	1112.62
FBtr0078778	FBgn0037301	1370.96	532	588	4493.85	668	737	1099.98
FBtr0078825	FBgn0087005	5.03787	2	0	9.14746	1	2	1.02312
FBtr0078822	FBgn0260462	8148.8	3703.04	4261.88	23680.46	4006.21	4701.94	5729.45
FBtr0078823	FBgn0260462	24.4284	32.7394	85.3876	196.622	10.557	5.02891	102.134
FBtr0303994	FBgn0260462	147.772	59.2205	44.7364	62.9247	19.2317	14.0357	75.416
FBtr0078824	FBgn0053293	6	4	9	21	2	2	3
FBtr0332428	FBgn0037304	11.9365	0	0	0	0	9	7
FBtr0078779	FBgn0037304	7.06352	4	7	30	8	0	0
FBtr0300669	FBgn0037305	0.000262204	2.85254e-06	1.01027e-05	507.009	71.4074	1.01154e-05	162.611
FBtr0078821	FBgn0037305	770	285	396	2615.991	301.593	477	518.389
FBtr0078780	FBgn0264652	1370.83	649.504	676.671	4123.12	644.993	831.829	1097.82
FBtr0078781	FBgn0264652	946.22	280.245	338.329	1901.575	202.148	189.604	520.955
FBtr0078782	FBgn0264652	76.9546	48.2511	0	77.2982	23.8595	22.5669	142.228
FBtr0078820	FBgn0037307	10	2	2	15	3	5	3
FBtr0078810	FBgn0013576	77.5973	45.0806	31.5332	5.85618	57.7923	54.2484	115.403
FBtr0078814	FBgn0013576	24.6051	9.06198	11.5378	228.1645	6.38336	5.90733	25.3616
FBtr0078817	FBgn0013576	50.3187	9.98585	6.61313	276.2989	7.46629	6.77999	20.9631
FBtr0273430	FBgn0013576	4.90989	8.36596	0	10.60892	0	1.77083	5.52761
FBtr0273431	FBgn0013576	0	0	0	47.4236	0	0	0
FBtr0273432	FBgn0013576	0	6.57334	0	0	0	0	0
FBtr0273433	FBgn0013576	0	0	0	0	0	0	0
FBtr0306695	FBgn0013576	0	0	0	0	0	0	0
FBtr0308580	FBgn0013576	0	0	3.03118	25.58287	0	3.34631	0
FBtr0078811	FBgn0013576	749.057	90.4445	237.739	222.6677	39.4015	56.1845	69.6595
FBtr0100199	FBgn0013576	6.87377	181.801	0.00209573	0	0.00017784	0.000510941	14.6459
FBtr0110933	FBgn0013576	0.224259	6.06942	0	9.54826	0	0	0
FBtr0273434	FBgn0013576	7.65071e-05	0	0	0	0	0	0
FBtr0306694	FBgn0013576	42.2087	43.2825	0	129.8371	17.206	19.4588	30.622
FBtr0308581	FBgn0013576	45.5442	0	21.2036	191.3451	17.756	18.0337	239.048
FBtr0078812	FBgn0013576	260.798	3.71132e-05	15.0876	303.41	0	56.2173	50.1875
FBtr0078818	FBgn0013576	88.7333	152.862	174.228	495.395	103.852	73.3136	273.762
FBtr0110932	FBgn0013576	1425.49	529.39	725.13	2831.481	380.283	403.886	1471.2
FBtr0100197	FBgn0013576	98.4177	74.7271	41.238	218.9374	87.0358	51.1739	0
FBtr0078813	FBgn0013576	0	82.9773	0	2.22358	4.50983e-07	77.7171	0.000212861
FBtr0333695	FBgn0013576	1543.68	395.035	565.817	4264.44	652.459	689.29	834.081
FBtr0078815	FBgn0013576	468.555	125.686	95.8399	656.965	52.2448	49.4478	302.896
FBtr0078816	FBgn0013576	0	0	0	0	0	0	0
FBtr0333694	FBgn0013576	6.6834	152.61	0	25.94923	51.1207	30.2863	18.643
FBtr0078819	FBgn0051538	19	9	5	60	8	5	20
FBtr0078784	FBgn0037310	3	2	1	9	0	0	2
FBtr0078807	FBgn0037312	2430	1105	1315	5259	1219	1477	1874
FBtr0078785	FBgn0037313	1619.55	729.227	1040.56	3072.29	703.375	884.492	1583.78
FBtr0100434	FBgn0037313	299.45	113.773	62.4433	1526.7	146.625	185.508	217.219
FBtr0078805	FBgn0250746	0	0	0	0	0	0	5.97382
FBtr0078806	FBgn0250746	2059	907	1110	6984	1355	1488	1842.03
FBtr0078803	FBgn0037315	3163.98	1300.56	1364.45	8260.78	1336.16	1641.94	1764.91
FBtr0078804	FBgn0037315	0.0222275	101.436	106.549	361.22	84.8414	0.0601058	77.0875
FBtr0332159	FBgn0051542	0.5	0.5	0	4.5	0	0	1.78064
FBtr0078786	FBgn0051542	0	0	1	0	0	0	1.43872
FBtr0332160	FBgn0085306	0.5	0.5	0	4.5	0	0	1.78064
FBtr0078787	FBgn0003275	978	357	492	2841	456	524	774
FBtr0078802	FBgn0086695	535	240	270	1188	222	260	453
FBtr0078788	FBgn0037317	49.1528	0	13.4051	29.40034	0	8.02263	9.07503
FBtr0100433	FBgn0037317	295.847	73	111.595	660.6	108	124.977	161.925
FBtr0078789	FBgn0041707	1	2	2	12	3	5	3
FBtr0301640	FBgn0041707	6.06535e-08	0	1.58103e-08	0	0	3.52883e-08	0
FBtr0078798	FBgn0001311	17	10	7	66	15	15	10
FBtr0078800	FBgn0001311	3.6454e-06	7.7635e-07	1.10772e-06	5.99239e-06	9.64814e-07	2.47992e-06	3.93774e-06
FBtr0301398	FBgn0001311	3.6454e-06	7.7635e-07	1.10772e-06	0	9.64814e-07	2.47992e-06	0
FBtr0078801	FBgn0037320	0	1	0	0	0	0	0
FBtr0333810	FBgn0264712	14.8503	4.40304	6.61444	177.2765	0	10.9955	29.327
FBtr0309312	FBgn0264712	99.398	40.4456	44.7224	666.675	21.4655	47.4577	112.441
FBtr0078792	FBgn0264712	1518.29	565.151	581.663	3416.05	579.535	624.547	1059.23
FBtr0078797	FBgn0037322	2.46299	0	0	0	1	0	0
FBtr0078795	FBgn0037323	0	0	0	0	1	0	1
FBtr0078796	FBgn0037323	0	0	0	0	0	0	0
FBtr0113193	FBgn0037324	0	0	0	0	1	1	0
FBtr0078794	FBgn0037324	0	0	0	0	0	0	0
FBtr0078679	FBgn0037326	4	0	0	3	1	0	0
FBtr0078793	FBgn0037325	2	0	0	0	0	0	0
FBtr0078770	FBgn0037327	4574	2208.3	2488.34	12179.7	2345.97	2759.21	3980.41
FBtr0330026	FBgn0037327	968.43	274.702	260.66	3011.68	300.03	284.79	506.59
FBtr0330027	FBgn0037327	623.573	0	0	30.61719	0	0	5.54866e-08
FBtr0078769	FBgn0037328	33516	12893	15831	62394	13637	15196	19203
FBtr0078680	FBgn0037329	857.565	329.387	322.484	1940.169	294.817	373.276	538.083
FBtr0078681	FBgn0037329	0	39.6131	121.554	64.5501	102.183	89.3485	83.9509
FBtr0078768	FBgn0037330	564.435	209	252.962	1925.283	298	348.376	501.966
FBtr0078682	FBgn0011715	1708	629	733	4407	785	922	1178
FBtr0078767	FBgn0025825	1130	435	525	3498	574	631	935
FBtr0078683	FBgn0037332	668	256	272	1944	283	339	534
FBtr0078766	FBgn0015402	1098	469	450	2823	492	573	698
FBtr0078684	FBgn0051550	901.017	759.039	707.745	3914.94	649.941	633.27	708.272
FBtr0113409	FBgn0051550	1029.27	46.6101	47.2583	587.332	185.787	338.594	185.865
FBtr0078685	FBgn0051550	99.7166	55.3511	69.9967	483.727	69.2718	40.1354	153.863
FBtr0078764	FBgn0051547	0	0	0	0	0	0	6.42593
FBtr0078765	FBgn0051547	19	14	10	54	10	7	6.57407
FBtr0078763	FBgn0010399	8	4	1	42	4	8	8
FBtr0078686	FBgn0010051	2203.52	1101.46	834.745	7053.41	1014.66	1075.13	1826.83
FBtr0078687	FBgn0010051	2022.48	740.542	926.255	3860.59	888.341	744.866	942.175
FBtr0078761	FBgn0037336	417.045	379.913	155.499	650.073	56.539	146.47	187.881
FBtr0078762	FBgn0037336	1876.96	558.087	797.501	5760.92	862.461	805.53	1408.12
FBtr0089313	FBgn0014342	75.2904	1.02655e-06	71.18	2.175168e-05	71.1307	70.8416	74.3226
FBtr0300009	FBgn0014342	216.71	102	51.82	969	83.8693	96.1584	164.677
FBtr0078758	FBgn0086768	1107.59	456.211	559.848	3034.75	496.717	674.121	843.399
FBtr0310546	FBgn0086768	74.4054	34.7892	61.1524	235.252	32.283	59.8789	77.6006
FBtr0078688	FBgn0037338	439.785	139	157	1426.486	162	149	295.149
FBtr0078756	FBgn0037339	668.001	154.222	149.268	1816.185	135.057	251.018	237.225
FBtr0078757	FBgn0037339	63.837	0.74663	28.2296	1816.8	58.0806	0	340.659
FBtr0078755	FBgn0037339	70.7421	28.9994	39.3144	303.992	37.3366	24.9238	46.0415
FBtr0301832	FBgn0037339	1026.63	484.032	559.188	1587.537	610.526	614.058	519.926
FBtr0078754	FBgn0037340	253	78	111	801	142	140	181
FBtr0078689	FBgn0037341	33.1419	24.088	2.01979	201.7972	8.60334	29.9902	69.387
FBtr0078692	FBgn0037341	82.2688	57.0328	56.3933	149.2438	85.7631	0	43.2624
FBtr0290215	FBgn0037341	326.589	62.8792	113.587	515.958	68.6335	147.01	214.351
FBtr0078753	FBgn0037342	576	232	253	1536	273	309	460
FBtr0078693	FBgn0041191	1666.29	396.04	361.026	3286.7	272.796	256.533	1027.5
FBtr0078694	FBgn0041191	35.7119	69.9598	206.974	163.3055	166.204	230.467	15.4982
FBtr0089684	FBgn0023023	170.656	72.5683	81.7451	597.815	72.1543	69.0858	120.21
FBtr0089685	FBgn0023023	287.619	82.9567	109.787	383.123	153.713	148.179	250.308
FBtr0089686	FBgn0023023	38.5099	53.475	30.8696	425.374	35.1331	23.7347	48.4818
FBtr0114453	FBgn0023023	2.21466	0	1.59791	186.6884	0	0	4.5804e-07
FBtr0078752	FBgn0037344	7434	2827	2480	17058	2700	2943	3890
FBtr0078699	FBgn0037345	251.378	65	74	942.76	80.6287	104	136.661
FBtr0078751	FBgn0014366	951.622	347	402	2825.24	427.371	431	652.339
FBtr0078700	FBgn0015324	7287.95	2406.77	2638.94	20928.88	2540	2915.24	5722.21
FBtr0078701	FBgn0015324	122.049	40.2285	28.0597	374.126	15.0049	26.7584	74.7921
FBtr0078744	FBgn0250753	1405.06	397.547	460.183	7248.75	398.443	442.375	1340.5
FBtr0078745	FBgn0250753	9335.64	3069.74	3203.55	27911.64	3186.38	3457.5	6119.2
FBtr0078746	FBgn0250753	240.768	0	24.188	969.426	2.57899e-05	0	189.315
FBtr0078747	FBgn0250753	0	0	64.4013	1044.509	94.1335	28.3929	155.728
FBtr0078748	FBgn0250753	177.828	216.885	119.398	448.322	31.0221	123.079	376.404
FBtr0078749	FBgn0250753	1069.19	40.8276	171.33	1645.62	229.026	184.65	111.872
FBtr0078750	FBgn0250753	34.5092	0	17.9515	148.7287	0	0	11.9804
FBtr0273377	FBgn0037347	413.139	158	197	1223.636	162.998	214	252.148
FBtr0333278	FBgn0037347	4.55417	0	0	0.0465403	0.00177918	8.95678e-07	26.0213
FBtr0333279	FBgn0037347	35.3073	0	0	141.3183	0	0	30.8308
FBtr0078743	FBgn0261004	2454	805	880	7176	1025	1253	1602
FBtr0078741	FBgn0017550	3189.17	1075.57	1018.81	5400.24	1034.68	1354.9	1800.67
FBtr0078742	FBgn0017550	369.83	477.429	555.187	2489.765	385.32	249.104	520.332
FBtr0078704	FBgn0019637	1678	784	819	4740	955	1107	1315
FBtr0078739	FBgn0044823	329.948	126.145	109.92	1148.261	152.727	144.158	213.022
FBtr0113194	FBgn0037350	310.255	67.3593	80.8503	508.196	74.3775	65.6297	157.532
FBtr0078740	FBgn0037350	33.7972	17.4955	12.2297	113.5435	15.895	15.212	22.4459
FBtr0078705	FBgn0037351	51359	23946	32337	106008	28921	32008	41796
FBtr0078706	FBgn0051551	28	13	10	81	13	7	8
FBtr0078707	FBgn0051549	626	300	378	2079	454	556	529
FBtr0078708	FBgn0037354	564	299	309	1464	283	347	503
FBtr0078737	FBgn0051546	44	21	35	231	43	44	46
FBtr0078736	FBgn0051548	608	283	327	1524	286	329	619
FBtr0078709	FBgn0037356	270	133	147	972	210	214	248
FBtr0290206	FBgn0027951	845.413	81.4955	98.6378	1469.121	122.985	84.7113	267.403
FBtr0078733	FBgn0027951	31.2354	35.9563	35.6707	161.1585	38.041	43.5502	8.85509
FBtr0078734	FBgn0027951	3105.12	1444.59	1357.02	7799.56	1386.93	1499.19	2210.89
FBtr0330315	FBgn0027951	31.2354	35.9563	35.6707	161.1585	38.041	43.5502	8.85509
FBtr0078710	FBgn0262125	478.933	313.147	227.885	1797.387	282.919	435.613	412.625
FBtr0078711	FBgn0262125	290.773	118.062	61.8485	2022.315	91.6138	11.7356	95.5025
FBtr0304794	FBgn0262125	4.6454e-05	0	1.95438e-07	7.83825e-07	1.81267	0.295407	0
FBtr0309091	FBgn0262125	5.50237	0.00388113	0.026343	341.655	7.9523e-06	3.61328e-07	73.3585
FBtr0310266	FBgn0262125	783.57	654.529	789.667	5136.15	717.363	1176.66	1359.55
FBtr0330314	FBgn0262125	3597.22	1342.26	1746.57	4709.48	1731.29	1728.7	2574.96
FBtr0078732	FBgn0037358	1043	422	511	3468	510	526	981
FBtr0078712	FBgn0037359	233.477	79	105.458	886.238	118.178	156	238.216
FBtr0078730	FBgn0037360	2249.78	996.585	1280.23	7504.27	985.483	1339.07	1942.02
FBtr0078731	FBgn0037360	420.744	201.415	149.307	0.481963	315.339	226.935	13.7627
FBtr0078713	FBgn0046222	1164.4	504	588.859	3287.1	563.936	617	880.629
FBtr0078714	FBgn0046222	96.5965	0	0.00150001	0	0	0	0
FBtr0078728	FBgn0010772	1629.27	439.662	494.507	4131.95	323.48	474.841	899.739
FBtr0302368	FBgn0010772	298.727	260.338	292.633	452.94	314.584	307.159	259.632
FBtr0078716	FBgn0037363	3002	1257	1210	7074	1002	1209	1865
FBtr0078727	FBgn0037364	623	202	226	1989	284	284	462
FBtr0302091	FBgn0261261	1309.7	735.632	645.893	3152.84	656.54	627.627	1239.87
FBtr0302092	FBgn0261261	199.452	83.9039	189.697	640.637	75.4492	115.819	300.282
FBtr0302090	FBgn0261261	177.849	33.4641	17.4096	283.5308	12.011	13.5541	59.8512
FBtr0078726	FBgn0037365	3	2	0	12	1	0	4
FBtr0078725	FBgn0004878	4	4	4	30	1.0005	2	5
FBtr0078720	FBgn0037368	108	35	53	291	44	47	69
FBtr0301574	FBgn0037369	0.0721786	0.0073975	0.0139183	435.534	0.0125062	0.0214294	142.053
FBtr0078724	FBgn0037369	408.928	134.993	160.986	1082.466	249.987	253.979	180.947
FBtr0078721	FBgn0037370	777.703	295.267	362.655	2489.182	395.67	473.675	599.745
FBtr0078723	FBgn0037371	1344.3	505.733	562.345	4275.82	576.33	677.325	1015.26
FBtr0078722	FBgn0027497	2084	1052	1047	5232	1236	1489	1528
FBtr0078678	FBgn0037372	326	124	148	1008	163	170	301
FBtr0078677	FBgn0262603	2277.41	925.98	1008.88	6339.23	970.85	1071.96	1732.81
FBtr0306153	FBgn0027608	29.2061	3.54981	7.81612	88.1791	11.4798	2.19372	19.7043
FBtr0078672	FBgn0027608	0	0	0	0	0	0	0
FBtr0300907	FBgn0027608	0	0	0	0	0	0	0
FBtr0300910	FBgn0027608	0	0	0	0	0	0	0
FBtr0078674	FBgn0027608	0.00638719	0	0	0	0	0	0
FBtr0300909	FBgn0027608	0.980131	0	0	0	0	0	0
FBtr0300911	FBgn0027608	0.0341184	0	0	0	0	0	0
FBtr0078675	FBgn0027608	0	0.243267	0.107914	0.305433	0.10582	0	0.133113
FBtr0300906	FBgn0027608	0	2.46606	0.983571	2.694567	1.09709	0	0.987448
FBtr0300913	FBgn0027608	0	0	0	0	0	0	0
FBtr0078676	FBgn0027608	0	0	0	0	0	0	0
FBtr0300912	FBgn0027608	0	1.0844	0	3.62692	1.3304	0	0
FBtr0078624	FBgn0037374	648.424	175.361	256.521	3439	171.694	237.437	778.513
FBtr0078625	FBgn0037374	974.937	492.316	501.69	1985.971	598.443	641.406	870.855
FBtr0078627	FBgn0037375	0	11.5659	0	0	0	0	0
FBtr0300741	FBgn0037375	0	0	0	0	0	0	0
FBtr0300737	FBgn0037375	48.819	0	0.0242523	0.0600927	25	0.0164921	7.68942
FBtr0300739	FBgn0037375	0	5.61032	40.9757	98.9399	0	27.9835	24.5076
FBtr0078628	FBgn0037375	0	5.27958	0	0	0	0	0
FBtr0300740	FBgn0037375	0	0	0	0	0	0	0
FBtr0300736	FBgn0037375	0	2.54421	0	0	0	0	7.39636
FBtr0300738	FBgn0037375	18.181	0	0	0	0	0	2.4066
FBtr0078669	FBgn0037376	858.73	231.417	386.163	2338.784	535.117	426	220.743
FBtr0078670	FBgn0037376	962.27	420.583	364.837	3016.22	95.8834	343	1087.26
FBtr0078629	FBgn0028690	2848	943	1079	9201	1331	1517	1939
FBtr0078630	FBgn0037377	577.281	261.748	318.127	1728.906	250.79	255.561	494
FBtr0078668	FBgn0037378	558.719	242.252	293.873	1907.094	309.21	361.439	569
FBtr0078631	FBgn0037379	1507	585	588	4005	589	606	979
FBtr0308953	FBgn0263353	17.5271	5.17792	3.0665	112.4237	14.3333	12.218	12.7082
FBtr0113195	FBgn0263353	0	0	1.00139	0	0	0	0
FBtr0303165	FBgn0261561	98.13	39	36.6426	447.784	63.2125	67.7574	60.526
FBtr0302724	FBgn0261561	7.7681	0	0	0	0	0	5.43373
FBtr0302725	FBgn0261561	0	0	0	0	0	0	0
FBtr0302727	FBgn0261561	5.62949	0	5.18851	12.18855	6.81184	0	5.04026
FBtr0302726	FBgn0261561	3.4724	0	3.16892	41.0261	1.97565	11.2426	0
FBtr0078667	FBgn0037382	984	308	417	2925	433	461	611
FBtr0078666	FBgn0037383	282	120	130	708	137	141	202
FBtr0078638	FBgn0037384	203.297	75.3285	138	778.481	97.3533	182	150.709
FBtr0078639	FBgn0037384	92.7025	38.6715	0	349.519	41.6467	2.11585e-06	124.291
FBtr0078640	FBgn0037385	3.28318	1	1.14044	7.79808	1	0	1
FBtr0113196	FBgn0037386	39.7168	11	14.8596	88.2018	0	11.2017	11.8045
FBtr0113197	FBgn0037386	0	0	0	0	15	4.79827	28.1955
FBtr0078642	FBgn0037387	12.7175	0	17.9975	48	10	0	19
FBtr0078644	FBgn0037387	5.28251	0	0	0	0	0	0
FBtr0078643	FBgn0037387	0	13	0.00250157	0	0	9	0
FBtr0305954	FBgn0037387	0	0	0	0	0	0	0
FBtr0078645	FBgn0037388	1	0	1	6	0	0	0
FBtr0078665	FBgn0029088	1857.98	689	694	6108	821	911	1478.93
FBtr0112483	FBgn0085316	1.02346	0	0	0	0	0	2.06856
FBtr0078647	FBgn0028436	331	116	156	813	170	176	253
FBtr0078661	FBgn0037391	1030.53	557.773	554.692	2786.886	507.616	669.947	729.072
FBtr0078662	FBgn0037391	3.78091e-06	0	48.6857	0	83.5063	0	0
FBtr0078663	FBgn0037391	704.759	230.456	369.953	1833.838	324.878	404.378	474.71
FBtr0078664	FBgn0037391	73.7097	39.2266	6.6701	221.2756	0	25.4138	45.6175
FBtr0114518	FBgn0037391	0	7.54468	0	0	0	16.2618	15.6002
FBtr0110806	FBgn0083949	6	0	0	0	2	0	0
FBtr0110807	FBgn0083949	0	4	5	24	0	1	3
FBtr0078657	FBgn0040679	0	0	0	0	0	0	0
FBtr0078656	FBgn0011281	0	0	0	0	1	0	0
FBtr0078655	FBgn0010403	1	1	0	9	1	0	0
FBtr0309320	FBgn0003261	407.58	56.5309	56.6239	1516.726	69.7483	85.3133	162.93
FBtr0302597	FBgn0003261	225.926	221.371	83.7516	370.135	52.8576	151.866	56.7325
FBtr0078649	FBgn0003261	1838.37	1002.33	574.965	6327.52	805.646	810.592	907.255
FBtr0078650	FBgn0003261	21208.3	8020.78	8604.68	46168.6	7335.48	8365.43	12678.6
FBtr0301947	FBgn0003261	2030.98	1151.95	1553.6	3955.23	1052.55	930.235	630.918
FBtr0309319	FBgn0003261	1360.51	346.477	303.235	4124.57	366.696	578.063	521.86
FBtr0309321	FBgn0003261	230.26	132.026	195.076	1134.135	276.798	55.1711	296.722
FBtr0309322	FBgn0003261	0	0	0	0	0	0	0
FBtr0078651	FBgn0003261	48.6703	6.13078	10.6168	154.9639	41.0336	19.0837	46.7285
FBtr0078652	FBgn0003261	447.45	38.4528	124.934	909.224	304.873	159.491	528.445
FBtr0078653	FBgn0003261	2.28743e-06	29.7766	68.0513	296.8012	49.6354	0	80.2277
FBtr0078654	FBgn0003261	62.9358	37.1617	33.4689	178.0684	42.6847	54.7561	68.5782
FBtr0078648	FBgn0037395	0	1	0	0	0	0	0
FBtr0309318	FBgn0037395	0	0	0	0	0	0	0
FBtr0078623	FBgn0037396	0	0	0	0	0	0	0
FBtr0078621	FBgn0037398	0	0	0	0	0	0	0
FBtr0273439	FBgn0037398	0	0	0	0	0	0	0
FBtr0078620	FBgn0037399	0	0	0	0	0	0	1
FBtr0112922	FBgn0026077	0	1	1	3	0	0	0
FBtr0078619	FBgn0026077	0	0	0	0	3	2	0
FBtr0078584	FBgn0046878	0	0	1	3	0	0	0
FBtr0078618	FBgn0046876	1	0	0	0	0	0	0
FBtr0078617	FBgn0046875	0	0	0	0	0	0	1
FBtr0309512	FBgn0037402	0	0	0	0	0	0	0
FBtr0078585	FBgn0037402	0	0	0	0	0	0	0
FBtr0309511	FBgn0037402	0	0	0	0	0	1	0
FBtr0078616	FBgn0051559	0	0	0	6	1	0	4
FBtr0078587	FBgn0037405	64	18	40	195	27	45	34
FBtr0078588	FBgn0037406	0	0	0	0	0	0	0
FBtr0078589	FBgn0051562	0	1	0	0	0	0	0
FBtr0308316	FBgn0037408	1	0	1	0	0	0	0
FBtr0308317	FBgn0037408	3.57204e-08	0	1.42805e-08	0	0	0	0
FBtr0308318	FBgn0037408	0	0	0	0	0	0	3
FBtr0078590	FBgn0037408	0	0	0	0	0	0	0
FBtr0078591	FBgn0037409	2	0	0	0	1	0	0
FBtr0310413	FBgn0037410	0	0	0	0	0	0	0
FBtr0078592	FBgn0037410	0	0	0	0	0	0	0
FBtr0078593	FBgn0037410	0	0	0	0	0	0	0
